ac_id; cust_id; start_datetime; nhours
0;26;'2012-09-23 12:30:00';3
0;35;'2012-09-23 14:00:00';3
0;2;'2012-09-23 16:30:00';3
0;17;'2012-09-23 18:00:00';3
1;0;'2012-09-23 08:30:00';3
1;24;'2012-09-23 10:30:00';3
1;8;'2012-09-23 12:00:00';3
1;24;'2012-09-23 13:30:00';3
1;15;'2012-09-23 15:00:00';3
1;35;'2012-09-23 16:30:00';3
1;0;'2012-09-23 18:00:00';3
2;1;'2012-09-23 08:00:00';3
2;1;'2012-09-23 11:00:00';3
2;16;'2012-09-23 12:30:00';3
2;29;'2012-09-23 14:00:00';3
2;9;'2012-09-23 15:30:00';3
2;7;'2012-09-23 17:00:00';3
3;3;'2012-09-23 08:00:00';2
3;22;'2012-09-23 09:30:00';2
3;3;'2012-09-23 10:30:00';2
3;22;'2012-09-23 12:30:00';2
3;15;'2012-09-23 13:30:00';2
3;22;'2012-09-23 15:00:00';2
3;3;'2012-09-23 16:00:00';2
3;22;'2012-09-23 17:30:00';2
3;10;'2012-09-23 19:00:00';2
4;11;'2012-09-23 08:00:00';2
4;16;'2012-09-23 09:30:00';2
4;9;'2012-09-23 10:30:00';2
4;0;'2012-09-23 11:30:00';2
4;6;'2012-09-23 12:30:00';2
4;13;'2012-09-23 13:30:00';4
4;22;'2012-09-23 16:00:00';2
4;0;'2012-09-23 17:00:00';2
4;11;'2012-09-23 18:00:00';2
4;1;'2012-09-23 19:00:00';2
5;0;'2012-09-23 15:00:00';2
6;0;'2012-09-23 08:00:00';4
6;0;'2012-09-23 10:30:00';2
6;0;'2012-09-23 12:00:00';2
6;0;'2012-09-23 13:30:00';6
6;12;'2012-09-23 16:30:00';2
6;15;'2012-09-23 17:30:00';2
6;0;'2012-09-23 19:00:00';2
7;8;'2012-09-23 09:00:00';2
7;17;'2012-09-23 10:00:00';2
7;9;'2012-09-23 11:30:00';2
7;27;'2012-09-23 15:00:00';2
7;15;'2012-09-23 16:30:00';2
7;14;'2012-09-23 17:30:00';2
7;0;'2012-09-23 19:00:00';2
8;33;'2012-09-23 08:00:00';1
8;28;'2012-09-23 08:30:00';1
8;0;'2012-09-23 09:00:00';1
8;3;'2012-09-23 09:30:00';1
8;0;'2012-09-23 10:00:00';1
8;29;'2012-09-23 10:30:00';1
8;3;'2012-09-23 11:30:00';1
8;30;'2012-09-23 12:00:00';1
8;21;'2012-09-23 13:00:00';2
8;0;'2012-09-23 15:00:00';1
8;16;'2012-09-23 15:30:00';1
8;13;'2012-09-23 16:00:00';1
8;6;'2012-09-23 16:30:00';1
8;29;'2012-09-23 17:00:00';1
8;28;'2012-09-23 17:30:00';1
8;6;'2012-09-23 18:00:00';1
8;28;'2012-09-23 19:00:00';1
8;29;'2012-09-23 19:30:00';1
0;0;'2012-09-24 08:00:00';9
0;35;'2012-09-24 12:30:00';3
0;0;'2012-09-24 14:00:00';3
0;14;'2012-09-24 15:30:00';6
0;11;'2012-09-24 18:30:00';3
1;28;'2012-09-24 08:00:00';3
1;10;'2012-09-24 09:30:00';3
1;10;'2012-09-24 12:00:00';6
1;16;'2012-09-24 15:00:00';3
1;0;'2012-09-24 16:30:00';3
1;24;'2012-09-24 19:00:00';3
2;21;'2012-09-24 08:00:00';3
2;0;'2012-09-24 09:30:00';3
2;1;'2012-09-24 11:30:00';3
2;3;'2012-09-24 13:00:00';3
2;12;'2012-09-24 14:30:00';3
2;7;'2012-09-24 16:30:00';3
2;3;'2012-09-24 18:00:00';3
3;0;'2012-09-24 08:00:00';2
3;21;'2012-09-24 09:30:00';2
3;16;'2012-09-24 12:00:00';2
3;15;'2012-09-24 13:00:00';2
3;2;'2012-09-24 14:30:00';2
3;20;'2012-09-24 15:30:00';2
3;22;'2012-09-24 17:00:00';2
3;16;'2012-09-24 18:00:00';2
3;0;'2012-09-24 19:00:00';2
4;11;'2012-09-24 08:00:00';2
4;14;'2012-09-24 09:00:00';2
4;0;'2012-09-24 10:30:00';2
4;0;'2012-09-24 12:00:00';2
4;20;'2012-09-24 13:00:00';2
4;0;'2012-09-24 14:00:00';2
4;8;'2012-09-24 15:00:00';2
4;6;'2012-09-24 16:00:00';2
4;8;'2012-09-24 17:00:00';2
4;35;'2012-09-24 18:00:00';2
4;0;'2012-09-24 19:00:00';2
5;14;'2012-09-24 11:00:00';2
5;0;'2012-09-24 14:00:00';2
6;0;'2012-09-24 08:00:00';2
6;9;'2012-09-24 09:30:00';2
6;0;'2012-09-24 10:30:00';2
6;0;'2012-09-24 12:00:00';4
6;14;'2012-09-24 14:00:00';2
6;0;'2012-09-24 15:00:00';4
6;12;'2012-09-24 17:00:00';2
6;33;'2012-09-24 18:00:00';2
6;17;'2012-09-24 19:00:00';2
7;24;'2012-09-24 08:30:00';2
7;22;'2012-09-24 13:00:00';2
7;9;'2012-09-24 14:30:00';2
7;17;'2012-09-24 15:30:00';2
7;28;'2012-09-24 16:30:00';2
7;10;'2012-09-24 17:30:00';2
7;8;'2012-09-24 19:00:00';2
8;0;'2012-09-24 08:00:00';1
8;29;'2012-09-24 08:30:00';1
8;0;'2012-09-24 09:00:00';1
8;3;'2012-09-24 09:30:00';2
8;8;'2012-09-24 10:30:00';1
8;0;'2012-09-24 12:00:00';1
8;28;'2012-09-24 12:30:00';1
8;21;'2012-09-24 13:30:00';1
8;2;'2012-09-24 14:00:00';1
8;3;'2012-09-24 14:30:00';1
8;2;'2012-09-24 16:00:00';1
8;22;'2012-09-24 16:30:00';1
8;0;'2012-09-24 17:00:00';1
8;29;'2012-09-24 17:30:00';1
8;16;'2012-09-24 19:00:00';1
8;29;'2012-09-24 19:30:00';1
0;12;'2012-09-25 08:00:00';3
0;2;'2012-09-25 09:30:00';6
0;16;'2012-09-25 13:00:00';3
0;0;'2012-09-25 15:00:00';6
0;11;'2012-09-25 18:00:00';3
1;9;'2012-09-25 08:00:00';3
1;12;'2012-09-25 10:00:00';3
1;0;'2012-09-25 11:30:00';3
1;12;'2012-09-25 13:00:00';3
1;11;'2012-09-25 14:30:00';3
1;35;'2012-09-25 16:30:00';3
1;0;'2012-09-25 18:30:00';3
2;29;'2012-09-25 08:00:00';6
2;11;'2012-09-25 11:30:00';3
2;13;'2012-09-25 14:30:00';3
2;0;'2012-09-25 16:00:00';3
2;33;'2012-09-25 17:30:00';3
3;20;'2012-09-25 08:00:00';2
3;17;'2012-09-25 11:00:00';2
3;22;'2012-09-25 12:30:00';2
3;35;'2012-09-25 13:30:00';2
3;20;'2012-09-25 17:30:00';2
3;17;'2012-09-25 19:00:00';2
4;8;'2012-09-25 08:00:00';2
4;20;'2012-09-25 09:00:00';2
4;14;'2012-09-25 10:00:00';2
4;0;'2012-09-25 11:30:00';4
4;8;'2012-09-25 13:30:00';2
4;3;'2012-09-25 14:30:00';2
4;0;'2012-09-25 15:30:00';2
4;20;'2012-09-25 16:30:00';2
4;4;'2012-09-25 17:30:00';2
4;6;'2012-09-25 18:30:00';2
4;3;'2012-09-25 19:30:00';2
5;0;'2012-09-25 08:30:00';2
5;0;'2012-09-25 11:30:00';2
5;0;'2012-09-25 16:00:00';2
6;0;'2012-09-25 08:00:00';4
6;8;'2012-09-25 10:00:00';2
6;0;'2012-09-25 11:00:00';2
6;2;'2012-09-25 12:30:00';2
6;0;'2012-09-25 14:00:00';2
6;0;'2012-09-25 15:30:00';4
7;21;'2012-09-25 09:30:00';2
7;10;'2012-09-25 12:30:00';2
7;0;'2012-09-25 13:30:00';2
7;7;'2012-09-25 14:30:00';2
7;33;'2012-09-25 15:30:00';4
7;2;'2012-09-25 18:30:00';2
8;15;'2012-09-25 08:00:00';1
8;21;'2012-09-25 09:00:00';1
8;3;'2012-09-25 09:30:00';1
8;29;'2012-09-25 12:30:00';1
8;3;'2012-09-25 13:30:00';1
8;29;'2012-09-25 14:00:00';1
8;16;'2012-09-25 15:00:00';1
8;28;'2012-09-25 15:30:00';1
8;28;'2012-09-25 17:00:00';1
8;21;'2012-09-25 17:30:00';1
8;3;'2012-09-25 18:30:00';1
8;16;'2012-09-25 19:00:00';1
8;33;'2012-09-25 19:30:00';1
0;5;'2012-09-26 08:00:00';3
0;0;'2012-09-26 09:30:00';3
0;6;'2012-09-26 11:00:00';3
0;11;'2012-09-26 13:30:00';3
0;0;'2012-09-26 15:00:00';6
0;22;'2012-09-26 18:00:00';3
1;0;'2012-09-26 08:00:00';3
1;0;'2012-09-26 10:30:00';3
1;9;'2012-09-26 12:00:00';3
1;35;'2012-09-26 14:00:00';3
1;12;'2012-09-26 15:30:00';6
1;11;'2012-09-26 18:30:00';3
2;1;'2012-09-26 08:00:00';3
2;2;'2012-09-26 09:30:00';3
2;10;'2012-09-26 11:00:00';3
2;1;'2012-09-26 12:30:00';3
2;0;'2012-09-26 14:00:00';3
2;1;'2012-09-26 15:30:00';3
2;17;'2012-09-26 17:00:00';3
2;12;'2012-09-26 18:30:00';3
3;15;'2012-09-26 11:00:00';2
3;30;'2012-09-26 12:00:00';2
3;3;'2012-09-26 15:00:00';2
3;22;'2012-09-26 16:00:00';2
3;15;'2012-09-26 18:30:00';2
3;9;'2012-09-26 19:30:00';2
4;3;'2012-09-26 08:00:00';2
4;0;'2012-09-26 09:00:00';2
4;33;'2012-09-26 10:00:00';2
4;20;'2012-09-26 11:00:00';4
4;29;'2012-09-26 13:00:00';2
4;0;'2012-09-26 14:00:00';2
4;5;'2012-09-26 15:30:00';2
4;0;'2012-09-26 16:30:00';2
4;14;'2012-09-26 17:30:00';2
4;20;'2012-09-26 18:30:00';2
5;0;'2012-09-26 18:30:00';2
6;0;'2012-09-26 08:00:00';2
6;0;'2012-09-26 09:30:00';2
6;30;'2012-09-26 10:30:00';2
6;0;'2012-09-26 11:30:00';2
6;0;'2012-09-26 13:00:00';8
6;10;'2012-09-26 17:00:00';2
6;21;'2012-09-26 18:00:00';2
6;0;'2012-09-26 19:00:00';2
7;7;'2012-09-26 09:00:00';2
7;24;'2012-09-26 10:30:00';2
7;5;'2012-09-26 11:30:00';2
7;27;'2012-09-26 14:30:00';2
7;24;'2012-09-26 16:00:00';2
7;5;'2012-09-26 17:30:00';2
8;0;'2012-09-26 08:30:00';1
8;30;'2012-09-26 09:00:00';1
8;16;'2012-09-26 09:30:00';1
8;21;'2012-09-26 10:00:00';1
8;29;'2012-09-26 10:30:00';1
8;16;'2012-09-26 11:30:00';1
8;29;'2012-09-26 12:00:00';2
8;28;'2012-09-26 13:00:00';1
8;3;'2012-09-26 14:00:00';2
8;20;'2012-09-26 15:30:00';1
8;3;'2012-09-26 16:00:00';1
8;28;'2012-09-26 17:00:00';1
8;21;'2012-09-26 19:00:00';1
8;29;'2012-09-26 19:30:00';1
8;24;'2012-09-26 20:00:00';1
0;11;'2012-09-27 09:00:00';3
0;6;'2012-09-27 11:00:00';3
0;17;'2012-09-27 13:00:00';3
0;26;'2012-09-27 16:00:00';3
0;0;'2012-09-27 17:30:00';6
1;0;'2012-09-27 08:00:00';9
1;8;'2012-09-27 12:30:00';3
1;0;'2012-09-27 14:30:00';3
1;35;'2012-09-27 16:00:00';3
1;10;'2012-09-27 17:30:00';3
2;1;'2012-09-27 08:00:00';3
2;24;'2012-09-27 10:00:00';3
2;36;'2012-09-27 11:30:00';3
2;30;'2012-09-27 15:30:00';3
2;11;'2012-09-27 17:30:00';3
2;2;'2012-09-27 19:00:00';3
3;15;'2012-09-27 08:30:00';2
3;22;'2012-09-27 09:30:00';2
3;0;'2012-09-27 12:00:00';2
3;15;'2012-09-27 13:00:00';2
3;15;'2012-09-27 15:30:00';2
3;20;'2012-09-27 17:30:00';2
3;0;'2012-09-27 18:30:00';2
4;0;'2012-09-27 08:00:00';2
4;24;'2012-09-27 09:00:00';2
4;35;'2012-09-27 10:00:00';2
4;20;'2012-09-27 11:00:00';2
4;0;'2012-09-27 12:00:00';2
4;12;'2012-09-27 13:00:00';2
4;24;'2012-09-27 14:00:00';2
4;36;'2012-09-27 15:00:00';2
4;0;'2012-09-27 16:00:00';2
4;7;'2012-09-27 17:00:00';2
4;35;'2012-09-27 18:00:00';2
4;6;'2012-09-27 19:00:00';2
5;0;'2012-09-27 10:30:00';2
5;22;'2012-09-27 16:30:00';2
6;0;'2012-09-27 08:00:00';2
6;12;'2012-09-27 09:30:00';2
6;0;'2012-09-27 10:30:00';2
6;0;'2012-09-27 12:00:00';6
6;12;'2012-09-27 15:00:00';4
6;0;'2012-09-27 19:00:00';2
7;24;'2012-09-27 08:00:00';2
7;4;'2012-09-27 09:30:00';2
7;10;'2012-09-27 12:00:00';2
7;10;'2012-09-27 13:30:00';2
7;8;'2012-09-27 15:00:00';2
7;9;'2012-09-27 16:00:00';2
7;24;'2012-09-27 18:30:00';2
7;17;'2012-09-27 19:30:00';2
8;28;'2012-09-27 08:00:00';1
8;2;'2012-09-27 08:30:00';1
8;29;'2012-09-27 09:00:00';1
8;33;'2012-09-27 10:30:00';1
8;3;'2012-09-27 11:00:00';1
8;29;'2012-09-27 13:30:00';1
8;22;'2012-09-27 14:00:00';1
8;29;'2012-09-27 15:00:00';1
8;0;'2012-09-27 15:30:00';1
8;20;'2012-09-27 16:00:00';1
8;8;'2012-09-27 16:30:00';1
8;16;'2012-09-27 17:00:00';1
8;27;'2012-09-27 18:00:00';1
8;3;'2012-09-27 19:30:00';1
8;29;'2012-09-27 20:00:00';1
0;35;'2012-09-28 08:30:00';3
0;16;'2012-09-28 10:00:00';3
0;28;'2012-09-28 11:30:00';3
0;0;'2012-09-28 13:00:00';3
0;0;'2012-09-28 15:00:00';3
0;0;'2012-09-28 17:00:00';3
1;10;'2012-09-28 08:00:00';3
1;0;'2012-09-28 09:30:00';9
1;8;'2012-09-28 14:00:00';3
1;0;'2012-09-28 15:30:00';3
1;0;'2012-09-28 17:30:00';6
2;2;'2012-09-28 08:00:00';3
2;21;'2012-09-28 09:30:00';3
2;21;'2012-09-28 11:30:00';3
2;1;'2012-09-28 13:00:00';3
2;5;'2012-09-28 14:30:00';3
2;17;'2012-09-28 16:00:00';3
2;0;'2012-09-28 17:30:00';3
2;1;'2012-09-28 19:00:00';3
3;30;'2012-09-28 09:00:00';2
3;15;'2012-09-28 10:30:00';2
3;13;'2012-09-28 11:30:00';2
3;22;'2012-09-28 12:30:00';2
3;15;'2012-09-28 14:00:00';2
3;24;'2012-09-28 15:30:00';2
3;22;'2012-09-28 17:30:00';2
3;20;'2012-09-28 19:00:00';2
4;24;'2012-09-28 08:00:00';2
4;0;'2012-09-28 09:00:00';4
4;14;'2012-09-28 11:30:00';2
4;0;'2012-09-28 12:30:00';4
4;16;'2012-09-28 14:30:00';2
4;0;'2012-09-28 15:30:00';2
4;5;'2012-09-28 16:30:00';2
4;0;'2012-09-28 17:30:00';2
4;8;'2012-09-28 18:30:00';2
4;7;'2012-09-28 19:30:00';2
5;0;'2012-09-28 10:30:00';2
5;0;'2012-09-28 13:00:00';2
5;11;'2012-09-28 16:00:00';2
5;0;'2012-09-28 17:00:00';4
6;0;'2012-09-28 08:00:00';6
6;12;'2012-09-28 11:00:00';2
6;0;'2012-09-28 12:00:00';2
6;16;'2012-09-28 13:30:00';2
6;0;'2012-09-28 14:30:00';2
6;0;'2012-09-28 16:00:00';6
6;12;'2012-09-28 19:30:00';2
7;17;'2012-09-28 08:00:00';2
7;27;'2012-09-28 09:00:00';2
7;9;'2012-09-28 12:00:00';2
7;21;'2012-09-28 13:30:00';2
7;27;'2012-09-28 15:00:00';2
7;8;'2012-09-28 16:30:00';2
7;6;'2012-09-28 18:00:00';2
8;21;'2012-09-28 08:00:00';1
8;28;'2012-09-28 09:30:00';1
8;3;'2012-09-28 10:30:00';1
8;3;'2012-09-28 12:00:00';1
8;29;'2012-09-28 12:30:00';1
8;28;'2012-09-28 13:00:00';1
8;3;'2012-09-28 13:30:00';2
8;30;'2012-09-28 15:30:00';1
8;12;'2012-09-28 16:30:00';1
8;0;'2012-09-28 17:00:00';1
8;3;'2012-09-28 17:30:00';1
8;29;'2012-09-28 18:00:00';1
8;10;'2012-09-28 18:30:00';1
8;21;'2012-09-28 19:30:00';1
8;16;'2012-09-28 20:00:00';1
0;0;'2012-09-29 08:00:00';3
0;11;'2012-09-29 11:30:00';6
0;6;'2012-09-29 14:30:00';3
0;28;'2012-09-29 16:00:00';3
0;20;'2012-09-29 17:30:00';3
1;0;'2012-09-29 10:00:00';3
1;8;'2012-09-29 11:30:00';3
1;10;'2012-09-29 13:00:00';3
1;12;'2012-09-29 14:30:00';3
1;0;'2012-09-29 16:00:00';3
1;10;'2012-09-29 18:00:00';3
2;1;'2012-09-29 08:00:00';3
2;36;'2012-09-29 09:30:00';3
2;14;'2012-09-29 11:00:00';3
2;21;'2012-09-29 12:30:00';3
2;1;'2012-09-29 14:00:00';3
2;24;'2012-09-29 15:30:00';3
2;12;'2012-09-29 17:00:00';3
2;16;'2012-09-29 18:30:00';3
3;2;'2012-09-29 08:30:00';2
3;21;'2012-09-29 09:30:00';2
3;6;'2012-09-29 11:00:00';2
3;13;'2012-09-29 13:00:00';2
3;16;'2012-09-29 14:00:00';2
3;20;'2012-09-29 16:00:00';2
3;21;'2012-09-29 19:30:00';2
4;16;'2012-09-29 08:00:00';2
4;0;'2012-09-29 09:30:00';2
4;3;'2012-09-29 10:30:00';2
4;20;'2012-09-29 11:30:00';2
4;5;'2012-09-29 12:30:00';2
4;0;'2012-09-29 13:30:00';2
4;3;'2012-09-29 14:30:00';2
4;0;'2012-09-29 15:30:00';2
4;16;'2012-09-29 16:30:00';2
4;13;'2012-09-29 17:30:00';2
4;36;'2012-09-29 18:30:00';2
4;24;'2012-09-29 19:30:00';2
5;0;'2012-09-29 12:30:00';2
6;6;'2012-09-29 08:00:00';2
6;0;'2012-09-29 09:00:00';4
6;24;'2012-09-29 11:00:00';2
6;0;'2012-09-29 12:00:00';2
6;12;'2012-09-29 13:00:00';2
6;0;'2012-09-29 14:00:00';2
6;27;'2012-09-29 17:00:00';2
6;0;'2012-09-29 18:00:00';4
7;8;'2012-09-29 08:30:00';2
7;4;'2012-09-29 10:00:00';2
7;0;'2012-09-29 12:30:00';2
7;24;'2012-09-29 13:30:00';2
7;8;'2012-09-29 14:30:00';2
7;27;'2012-09-29 15:30:00';2
7;8;'2012-09-29 16:30:00';2
7;15;'2012-09-29 18:30:00';2
7;27;'2012-09-29 19:30:00';2
8;12;'2012-09-29 08:00:00';1
8;3;'2012-09-29 08:30:00';1
8;21;'2012-09-29 09:00:00';1
8;29;'2012-09-29 10:00:00';1
8;28;'2012-09-29 10:30:00';1
8;2;'2012-09-29 11:00:00';2
8;29;'2012-09-29 12:00:00';2
8;20;'2012-09-29 13:00:00';1
8;28;'2012-09-29 13:30:00';1
8;3;'2012-09-29 14:00:00';1
8;28;'2012-09-29 14:30:00';1
8;12;'2012-09-29 16:00:00';1
8;26;'2012-09-29 16:30:00';1
8;15;'2012-09-29 17:00:00';1
8;28;'2012-09-29 17:30:00';1
8;29;'2012-09-29 18:00:00';2
8;4;'2012-09-29 19:30:00';1
8;33;'2012-09-29 20:00:00';1
0;4;'2012-09-30 08:00:00';3
0;35;'2012-09-30 09:30:00';3
0;0;'2012-09-30 11:00:00';6
0;36;'2012-09-30 14:00:00';3
0;24;'2012-09-30 16:00:00';3
0;0;'2012-09-30 17:30:00';3
0;24;'2012-09-30 19:00:00';3
1;8;'2012-09-30 08:30:00';3
1;0;'2012-09-30 10:00:00';3
1;10;'2012-09-30 11:30:00';3
1;11;'2012-09-30 13:30:00';6
1;10;'2012-09-30 16:30:00';3
1;8;'2012-09-30 18:30:00';3
2;1;'2012-09-30 08:00:00';3
2;17;'2012-09-30 09:30:00';3
2;29;'2012-09-30 11:00:00';3
2;35;'2012-09-30 12:30:00';3
2;1;'2012-09-30 14:00:00';6
2;5;'2012-09-30 17:00:00';3
2;35;'2012-09-30 18:30:00';3
3;24;'2012-09-30 08:00:00';2
3;3;'2012-09-30 09:30:00';2
3;36;'2012-09-30 10:30:00';2
3;36;'2012-09-30 12:00:00';2
3;0;'2012-09-30 14:30:00';2
3;1;'2012-09-30 18:30:00';2
4;13;'2012-09-30 08:00:00';2
4;16;'2012-09-30 09:00:00';2
4;0;'2012-09-30 10:00:00';2
4;20;'2012-09-30 11:00:00';2
4;4;'2012-09-30 12:30:00';2
4;3;'2012-09-30 13:30:00';2
4;20;'2012-09-30 15:00:00';2
4;0;'2012-09-30 16:00:00';2
4;3;'2012-09-30 17:00:00';2
4;0;'2012-09-30 18:00:00';2
5;0;'2012-09-30 11:30:00';2
5;0;'2012-09-30 19:30:00';2
6;0;'2012-09-30 08:00:00';2
6;27;'2012-09-30 09:30:00';2
6;0;'2012-09-30 11:00:00';2
6;0;'2012-09-30 12:30:00';2
6;12;'2012-09-30 14:00:00';2
6;0;'2012-09-30 15:30:00';2
6;35;'2012-09-30 16:30:00';2
6;0;'2012-09-30 17:30:00';2
6;0;'2012-09-30 19:00:00';2
7;27;'2012-09-30 08:30:00';2
7;33;'2012-09-30 09:30:00';2
7;33;'2012-09-30 11:00:00';2
7;5;'2012-09-30 14:30:00';2
7;15;'2012-09-30 16:30:00';2
7;24;'2012-09-30 17:30:00';2
7;5;'2012-09-30 19:00:00';2
8;16;'2012-09-30 08:00:00';1
8;21;'2012-09-30 08:30:00';2
8;3;'2012-09-30 10:30:00';1
8;16;'2012-09-30 11:00:00';1
8;3;'2012-09-30 11:30:00';1
8;17;'2012-09-30 12:00:00';1
8;21;'2012-09-30 12:30:00';1
8;3;'2012-09-30 13:00:00';1
8;29;'2012-09-30 13:30:00';1
8;28;'2012-09-30 14:30:00';1
8;29;'2012-09-30 15:30:00';1
8;29;'2012-09-30 16:30:00';2
8;29;'2012-09-30 18:00:00';1
8;21;'2012-09-30 18:30:00';1
8;16;'2012-09-30 19:00:00';1
8;29;'2012-09-30 19:30:00';1
8;5;'2013-01-01 15:30:00';1
